Unnamed: 0,timestamp,capacity_last_metric_bolt,capacity_elastic_search_bolt,pre_Message_dispatcher_bolt,check_message_bolt,message_dispatcher_bolt,metric_bolt,group_status_information_bolt,Real_time_merger_bolt
45952,2022-04-28 19:28:00,0.396,0.004,0.008,0.282,0.393,0.558,0.319,0.002
45953,2022-04-28 19:29:00,0.418,0.005,0.008,0.305,0.414,0.598,0.357,0.002
45954,2022-04-28 19:30:00,0.419,0.005,0.0069999999999999,0.321,0.43,0.603,0.339,0.002
45955,2022-04-28 19:31:00,0.415,0.005,0.008,0.339,0.431,0.594,0.352,0.002
45956,2022-04-28 19:32:00,0.423,0.005,0.008,0.342,0.424,0.597,0.364,0.002
45957,2022-04-28 19:33:00,0.409,0.004,0.008,0.346,0.426,0.601,0.349,0.002
45958,2022-04-28 19:34:00,0.391,0.004,0.008,0.322,0.405,0.568,0.316,0.002
45959,2022-04-28 19:35:00,0.371,0.004,0.008,0.298,0.453,0.595,0.301,0.002
45960,2022-04-28 19:36:00,0.385,0.005,0.008,0.304,0.457,0.583,0.315,0.002
45961,2022-04-28 19:37:00,0.369,0.005,0.008,0.288,0.448,0.583,0.304,0.002
45962,2022-04-28 19:38:00,0.391,0.005,0.008,0.314,0.478,0.609,0.334,0.002
45963,2022-04-28 19:39:00,0.375,0.004,0.0069999999999999,0.288,0.428,0.562,0.3,0.002
45964,2022-04-28 19:40:00,0.398,0.004,0.008,0.303,0.459,0.565,0.307,0.002
45965,2022-04-28 19:41:00,0.367,0.003,0.0069999999999999,0.289,0.433,0.533,0.285,0.002
45966,2022-04-28 19:42:00,0.393,0.003,0.0069999999999999,0.304,0.446,0.563,0.337,0.002
45967,2022-04-28 19:43:00,0.373,0.003,0.008,0.298,0.435,0.556,0.308,0.002
45968,2022-04-28 19:44:00,0.407,0.002,0.0069999999999999,0.31,0.45,0.583,0.332,0.002
45969,2022-04-28 19:45:00,0.367,0.003,0.0069999999999999,0.279,0.406,0.554,0.3,0.002
45970,2022-04-28 19:46:00,0.393,0.003,0.0069999999999999,0.28,0.415,0.55,0.321,0.002
45971,2022-04-28 19:47:00,0.387,0.004,0.008,0.3,0.413,0.539,0.303,0.002
45972,2022-04-28 19:48:00,0.395,0.005,0.0069999999999999,0.318,0.401,0.569,0.314,0.003
45973,2022-04-28 19:49:00,0.39,0.005,0.008,0.32,0.403,0.574,0.314,0.003
45974,2022-04-28 19:50:00,0.386,0.005,0.008,0.322,0.408,0.596,0.296,0.003
45975,2022-04-28 19:51:00,0.426,0.004,0.008,0.343,0.423,0.626,0.333,0.003
45976,2022-04-28 19:52:00,0.392,0.005,0.008,0.322,0.392,0.587,0.295,0.002
45977,2022-04-28 19:53:00,0.387,0.005,0.009,0.333,0.397,0.599,0.328,0.002
45978,2022-04-28 19:54:00,0.393,0.0069999999999999,0.008,0.333,0.39,0.586,0.329,0.002
45979,2022-04-28 19:55:00,0.379,0.006,0.009,0.335,0.386,0.586,0.301,0.002
45980,2022-04-28 19:56:00,0.401,0.006,0.008,0.355,0.4,0.61,0.32,0.002
45981,2022-04-28 19:57:00,0.379,0.006,0.008,0.33,0.383,0.585,0.308,0.002
45982,2022-04-28 19:58:00,0.358,0.0069999999999999,0.008,0.334,0.414,0.599,0.287,0.003
45983,2022-04-28 19:59:00,0.366,0.006,0.009,0.322,0.426,0.607,0.293,0.003
45984,2022-04-28 20:00:00,0.355,0.006,0.008,0.308,0.401,0.572,0.269,0.003
45985,2022-04-28 20:01:00,0.342,0.006,0.008,0.303,0.399,0.562,0.282,0.003
45986,2022-04-28 20:02:00,0.34,0.006,0.009,0.312,0.414,0.596,0.288,0.003
45987,2022-04-28 20:03:00,0.337,0.006,0.009,0.307,0.408,0.583,0.265,0.003
45988,2022-04-28 20:04:00,0.353,0.006,0.009,0.304,0.415,0.603,0.285,0.003
45989,2022-04-28 20:05:00,0.369,0.005,0.009,0.309,0.416,0.61,0.27,0.003
45990,2022-04-28 20:06:00,0.349,0.005,0.009,0.301,0.396,0.583,0.271,0.002
45991,2022-04-28 20:07:00,0.377,0.005,0.01,0.324,0.433,0.63,0.277,0.003
45992,2022-04-28 20:08:00,0.34,0.005,0.009,0.312,0.406,0.608,0.267,0.003
45993,2022-04-28 20:09:00,0.341,0.005,0.01,0.314,0.417,0.617,0.272,0.002
45994,2022-04-28 20:10:00,0.365,0.006,0.01,0.347,0.465,0.661,0.29,0.002
45995,2022-04-28 20:11:00,0.345,0.005,0.01,0.342,0.445,0.653,0.278,0.002
45996,2022-04-28 20:12:00,0.368,0.006,0.01,0.36,0.467,0.685,0.283,0.002
45997,2022-04-28 20:13:00,0.397,0.006,0.008,0.377,0.494,0.681,0.306,0.003
45998,2022-04-28 20:14:00,0.401,0.006,0.008,0.37,0.486,0.661,0.318,0.003
45999,2022-04-28 20:15:00,0.374,0.005,0.008,0.372,0.467,0.649,0.307,0.003
46000,2022-04-28 20:16:00,0.354,0.005,0.0069999999999999,0.346,0.442,0.619,0.279,0.003
46001,2022-04-28 20:17:00,0.357,0.006,0.008,0.347,0.449,0.622,0.293,0.003
46002,2022-04-28 20:18:00,0.366,0.006,0.008,0.361,0.473,0.645,0.324,0.003
46003,2022-04-28 20:19:00,0.4,0.006,0.008,0.36,0.473,0.642,0.339,0.003
46004,2022-04-28 20:20:00,0.371,0.006,0.008,0.353,0.464,0.632,0.308,0.003
46005,2022-04-28 20:21:00,0.405,0.0069999999999999,0.008,0.367,0.484,0.651,0.339,0.003
46006,2022-04-28 20:22:00,0.377,0.0069999999999999,0.008,0.347,0.453,0.607,0.303,0.003
46007,2022-04-28 20:23:00,0.384,0.0069999999999999,0.008,0.347,0.456,0.642,0.324,0.003
46008,2022-04-28 20:24:00,0.36,0.0069999999999999,0.0069999999999999,0.335,0.434,0.582,0.29,0.003
46009,2022-04-28 20:25:00,0.413,0.0069999999999999,0.008,0.338,0.456,0.634,0.316,0.003
46010,2022-04-28 20:26:00,0.409,0.0069999999999999,0.008,0.329,0.438,0.62,0.313,0.003
46011,2022-04-28 20:26:00,0.425,0.008,0.008,0.341,0.46,0.63,0.337,0.003
46012,2022-04-28 20:27:00,0.382,0.0069999999999999,0.008,0.337,0.451,0.626,0.3,0.003
46013,2022-04-28 20:28:00,0.39,0.005,0.008,0.351,0.467,0.659,0.314,0.003
46014,2022-04-28 20:29:00,0.403,0.005,0.008,0.359,0.448,0.646,0.313,0.003
46015,2022-04-28 20:30:00,0.394,0.004,0.009,0.355,0.458,0.625,0.324,0.003
46016,2022-04-28 20:31:00,0.405,0.004,0.009,0.367,0.476,0.657,0.332,0.003
46017,2022-04-28 20:32:00,0.371,0.003,0.008,0.348,0.46,0.645,0.28,0.002
46018,2022-04-28 20:33:00,0.431,0.004,0.009,0.406,0.519,0.716,0.326,0.002
46019,2022-04-28 20:34:00,0.38,0.003,0.008,0.36,0.466,0.638,0.285,0.002
46020,2022-04-28 20:35:00,0.42,0.006,0.01,0.398,0.502,0.707,0.322,0.003
46021,2022-04-28 20:36:00,0.37,0.0069999999999999,0.009,0.393,0.509,0.69,0.291,0.002
46022,2022-04-28 20:37:00,0.428,0.008,0.01,0.392,0.518,0.694,0.34,0.002
46023,2022-04-28 20:38:00,0.4,0.0069999999999999,0.009,0.388,0.526,0.675,0.305,0.002
46024,2022-04-28 20:39:00,0.444,0.006,0.009,0.392,0.529,0.704,0.335,0.002
46025,2022-04-28 20:40:00,0.374,0.006,0.009,0.382,0.511,0.696,0.294,0.002
46026,2022-04-28 20:41:00,0.391,0.006,0.01,0.368,0.504,0.701,0.31,0.002
46027,2022-04-28 20:42:00,0.398,0.0069999999999999,0.01,0.375,0.526,0.732,0.331,0.003
46028,2022-04-28 20:43:00,0.378,0.0069999999999999,0.009,0.372,0.531,0.73,0.321,0.003
46029,2022-04-28 20:44:00,0.431,0.0069999999999999,0.01,0.403,0.562,0.758,0.327,0.003
46030,2022-04-28 20:45:00,0.416,0.0069999999999999,0.01,0.4,0.551,0.749,0.298,0.003
46031,2022-04-28 20:46:00,0.436,0.0069999999999999,0.01,0.396,0.552,0.733,0.309,0.003
46032,2022-04-28 20:47:00,0.403,0.0069999999999999,0.01,0.383,0.525,0.71,0.272,0.003
46033,2022-04-28 20:48:00,0.39,0.006,0.01,0.363,0.523,0.689,0.282,0.003
46034,2022-04-28 20:49:00,0.362,0.006,0.01,0.364,0.516,0.697,0.274,0.003
46035,2022-04-28 20:50:00,0.397,0.006,0.01,0.361,0.528,0.704,0.311,0.004
46036,2022-04-28 20:51:00,0.372,0.005,0.009,0.347,0.524,0.697,0.291,0.004
46037,2022-04-28 20:52:00,0.399,0.005,0.008,0.352,0.521,0.7,0.312,0.003
46038,2022-04-28 20:53:00,0.341,0.004,0.008,0.33,0.472,0.646,0.279,0.003
46039,2022-04-28 20:54:00,0.374,0.005,0.009,0.347,0.482,0.668,0.322,0.003
46040,2022-04-28 20:55:00,0.357,0.005,0.008,0.342,0.472,0.665,0.302,0.004
46041,2022-04-28 20:56:00,0.397,0.0069999999999999,0.008,0.351,0.501,0.696,0.331,0.003
46042,2022-04-28 20:57:00,0.413,0.0069999999999999,0.009,0.35,0.508,0.707,0.326,0.003
46043,2022-04-28 20:58:00,0.407,0.0069999999999999,0.009,0.358,0.515,0.722,0.327,0.003
46044,2022-04-28 20:59:00,0.406,0.0069999999999999,0.009,0.377,0.525,0.726,0.315,0.003
46045,2022-04-28 21:00:00,0.417,0.0069999999999999,0.009,0.353,0.505,0.702,0.312,0.003
46046,2022-04-28 21:01:00,0.417,0.0069999999999999,0.009,0.35,0.484,0.666,0.332,0.003
46047,2022-04-28 21:02:00,0.419,0.006,0.009,0.349,0.484,0.67,0.302,0.002
46048,2022-04-28 21:03:00,0.43,0.006,0.009,0.346,0.484,0.68,0.316,0.002
46049,2022-04-28 21:04:00,0.419,0.0069999999999999,0.009,0.353,0.487,0.7,0.305,0.002
46050,2022-04-28 21:05:00,0.407,0.0069999999999999,0.009,0.346,0.489,0.655,0.311,0.003
46051,2022-04-28 21:06:00,0.441,0.006,0.011,0.364,0.495,0.657,0.311,0.003
46052,2022-04-28 21:07:00,0.416,0.005,0.011,0.342,0.473,0.652,0.301,0.004
46053,2022-04-28 21:08:00,0.428,0.005,0.011,0.357,0.492,0.69,0.325,0.004
46054,2022-04-28 21:09:00,0.416,0.005,0.011,0.337,0.477,0.656,0.321,0.004
46055,2022-04-28 21:10:00,0.4,0.005,0.01,0.362,0.503,0.674,0.324,0.004
46056,2022-04-28 21:11:00,0.411,0.005,0.01,0.402,0.524,0.705,0.327,0.004
46057,2022-04-28 21:12:00,0.382,0.005,0.01,0.397,0.52,0.665,0.299,0.004
46058,2022-04-28 21:13:00,0.408,0.004,0.01,0.414,0.584,0.702,0.323,0.004
46059,2022-04-28 21:14:00,0.362,0.005,0.009,0.404,0.543,0.661,0.288,0.004
46060,2022-04-28 21:15:00,0.399,0.005,0.01,0.424,0.577,0.718,0.321,0.004
46061,2022-04-28 21:16:00,0.366,0.005,0.009,0.416,0.56,0.695,0.296,0.003
46062,2022-04-28 21:17:00,0.405,0.005,0.009,0.448,0.58,0.73,0.328,0.002
46063,2022-04-28 21:18:00,0.371,0.004,0.009,0.426,0.557,0.693,0.305,0.002
46064,2022-04-28 21:19:00,0.413,0.004,0.009,0.447,0.581,0.742,0.328,0.003
46065,2022-04-28 21:20:00,0.4,0.005,0.009,0.41,0.545,0.69,0.312,0.003
46066,2022-04-28 21:21:00,0.409,0.005,0.008,0.399,0.52,0.686,0.32,0.002
46067,2022-04-28 21:22:00,0.447,0.005,0.008,0.373,0.526,0.685,0.35,0.003
46068,2022-04-28 21:23:00,0.389,0.004,0.009,0.365,0.514,0.666,0.297,0.003
46069,2022-04-28 21:24:00,0.444,0.006,0.009,0.38,0.528,0.711,0.335,0.003
46070,2022-04-28 21:25:00,0.387,0.003,0.008,0.348,0.483,0.646,0.293,0.002
46071,2022-04-28 21:26:00,0.435,0.004,0.008,0.358,0.496,0.668,0.326,0.002
46072,2022-04-28 21:27:00,0.39,0.004,0.008,0.335,0.472,0.624,0.3,0.002
46073,2022-04-28 21:28:00,0.412,0.006,0.008,0.33,0.465,0.63,0.307,0.002
46074,2022-04-28 21:29:00,0.387,0.008,0.008,0.325,0.471,0.619,0.28,0.002
46075,2022-04-28 21:30:00,0.414,0.008,0.008,0.333,0.48,0.632,0.297,0.002
46076,2022-04-28 21:31:00,0.372,0.0069999999999999,0.009,0.352,0.49,0.668,0.296,0.002
46077,2022-04-28 21:32:00,0.354,0.0069999999999999,0.009,0.349,0.481,0.634,0.283,0.002
46078,2022-04-28 21:33:00,0.373,0.0069999999999999,0.009,0.358,0.492,0.656,0.301,0.002
46079,2022-04-28 21:34:00,0.36,0.006,0.009,0.363,0.494,0.656,0.306,0.002
46080,2022-04-28 21:35:00,0.374,0.006,0.009,0.376,0.519,0.698,0.306,0.003
46081,2022-04-28 21:36:00,0.394,0.0069999999999999,0.009,0.383,0.533,0.711,0.314,0.003
46082,2022-04-28 21:37:00,0.376,0.0069999999999999,0.008,0.358,0.493,0.661,0.29,0.002
46083,2022-04-28 21:38:00,0.411,0.0069999999999999,0.008,0.371,0.489,0.669,0.313,0.003
46084,2022-04-28 21:39:00,0.392,0.0069999999999999,0.008,0.34,0.438,0.599,0.284,0.002
46085,2022-04-28 21:40:00,0.416,0.0069999999999999,0.008,0.349,0.451,0.634,0.3,0.002
46086,2022-04-28 21:41:00,0.407,0.006,0.0069999999999999,0.347,0.437,0.612,0.289,0.002
46087,2022-04-28 21:42:00,0.427,0.0069999999999999,0.0069999999999999,0.361,0.469,0.628,0.286,0.002
46088,2022-04-28 21:43:00,0.422,0.009,0.0069999999999999,0.377,0.481,0.644,0.309,0.002
46089,2022-04-28 21:44:00,0.396,0.009,0.0069999999999999,0.377,0.477,0.651,0.292,0.002
46090,2022-04-28 21:45:00,0.384,0.008,0.0069999999999999,0.358,0.443,0.612,0.286,0.002
46091,2022-04-28 21:46:00,0.359,0.0069999999999999,0.0069999999999999,0.327,0.418,0.587,0.267,0.002
46092,2022-04-28 21:47:00,0.398,0.006,0.0069999999999999,0.35,0.429,0.632,0.291,0.002
46093,2022-04-28 21:48:00,0.376,0.006,0.0069999999999999,0.331,0.42,0.595,0.283,0.002
46094,2022-04-28 21:49:00,0.367,0.006,0.008,0.342,0.427,0.615,0.289,0.002
46095,2022-04-28 21:50:00,0.368,0.009,0.008,0.334,0.444,0.606,0.291,0.002
46096,2022-04-28 21:51:00,0.34,0.009,0.008,0.333,0.43,0.62,0.271,0.002
46097,2022-04-28 21:52:00,0.351,0.009,0.008,0.346,0.437,0.625,0.275,0.002
46098,2022-04-28 21:53:00,0.33,0.0069999999999999,0.008,0.324,0.417,0.614,0.267,0.002
46099,2022-04-28 21:54:00,0.346,0.0069999999999999,0.008,0.315,0.41,0.602,0.27,0.002
46100,2022-04-28 21:55:00,0.32,0.0069999999999999,0.008,0.317,0.404,0.591,0.271,0.002
46101,2022-04-28 21:56:00,0.328,0.0069999999999999,0.008,0.315,0.384,0.587,0.278,0.002
46102,2022-04-28 21:57:00,0.331,0.004,0.009,0.317,0.399,0.58,0.28,0.002
46103,2022-04-28 21:58:00,0.319,0.004,0.009,0.32,0.42,0.61,0.263,0.002
46104,2022-04-28 21:59:00,0.333,0.004,0.009,0.324,0.436,0.604,0.284,0.002
46105,2022-04-28 22:00:00,0.32,0.004,0.009,0.332,0.44,0.603,0.257,0.002
46106,2022-04-28 22:01:00,0.341,0.004,0.009,0.368,0.453,0.633,0.284,0.002
46107,2022-04-28 22:02:00,0.311,0.004,0.008,0.34,0.43,0.58,0.246,0.002
46108,2022-04-28 22:03:00,0.352,0.004,0.008,0.358,0.429,0.61,0.281,0.002
46109,2022-04-28 22:04:00,0.329,0.005,0.008,0.341,0.43,0.593,0.259,0.002
46110,2022-04-28 22:05:00,0.397,0.004,0.008,0.379,0.464,0.681,0.304,0.003
46111,2022-04-28 22:06:00,0.36,0.004,0.008,0.358,0.466,0.651,0.292,0.002
46112,2022-04-28 22:07:00,0.373,0.004,0.008,0.384,0.485,0.689,0.29,0.003
46113,2022-04-28 22:08:00,0.364,0.004,0.0069999999999999,0.362,0.457,0.624,0.296,0.003
46114,2022-04-28 22:09:00,0.382,0.005,0.0069999999999999,0.365,0.457,0.652,0.315,0.003
46115,2022-04-28 22:10:00,0.363,0.004,0.008,0.348,0.457,0.63,0.294,0.003
46116,2022-04-28 22:11:00,0.402,0.004,0.008,0.349,0.44,0.666,0.319,0.002
46117,2022-04-28 22:12:00,0.411,0.005,0.008,0.349,0.44,0.656,0.32,0.002
46118,2022-04-28 22:13:00,0.398,0.004,0.008,0.345,0.449,0.634,0.312,0.002
46119,2022-04-28 22:14:00,0.407,0.004,0.0069999999999999,0.329,0.417,0.59,0.322,0.002
46120,2022-04-28 22:15:00,0.375,0.004,0.008,0.322,0.405,0.608,0.311,0.002
46121,2022-04-28 22:16:00,0.376,0.004,0.008,0.321,0.4,0.615,0.319,0.002
46122,2022-04-28 22:17:00,0.367,0.004,0.009,0.32,0.398,0.607,0.306,0.002
46123,2022-04-28 22:18:00,0.367,0.004,0.01,0.323,0.396,0.599,0.303,0.002
46124,2022-04-28 22:19:00,0.35,0.003,0.009,0.311,0.387,0.591,0.299,0.002
46125,2022-04-28 22:20:00,0.358,0.004,0.009,0.304,0.365,0.551,0.295,0.002
46126,2022-04-28 22:21:00,0.337,0.004,0.008,0.3,0.36,0.575,0.266,0.002
46127,2022-04-28 22:22:00,0.37,0.005,0.008,0.334,0.406,0.622,0.301,0.003
46128,2022-04-28 22:23:00,0.333,0.005,0.008,0.326,0.393,0.597,0.271,0.003
46129,2022-04-28 22:24:00,0.355,0.0069999999999999,0.009,0.328,0.418,0.641,0.294,0.003
46130,2022-04-28 22:25:00,0.34,0.0069999999999999,0.009,0.325,0.429,0.599,0.266,0.003
46131,2022-04-28 22:26:00,0.378,0.008,0.01,0.334,0.439,0.61,0.304,0.003
46132,2022-04-28 22:27:00,0.36,0.0069999999999999,0.009,0.322,0.437,0.594,0.306,0.003
46133,2022-04-28 22:28:00,0.39,0.0069999999999999,0.009,0.328,0.449,0.652,0.315,0.003
46134,2022-04-28 22:29:00,0.375,0.0069999999999999,0.009,0.33,0.468,0.641,0.317,0.003
46135,2022-04-28 22:30:00,0.398,0.0069999999999999,0.009,0.347,0.489,0.67,0.323,0.003
46136,2022-04-28 22:31:00,0.385,0.008,0.009,0.322,0.478,0.631,0.313,0.003
46137,2022-04-28 22:32:00,0.389,0.0069999999999999,0.009,0.323,0.476,0.632,0.305,0.003
46138,2022-04-28 22:33:00,0.403,0.0069999999999999,0.009,0.332,0.478,0.642,0.319,0.003
46139,2022-04-28 22:34:00,0.414,0.008,0.008,0.324,0.472,0.663,0.341,0.003
46140,2022-04-28 22:35:00,0.369,0.005,0.0069999999999999,0.312,0.438,0.639,0.306,0.004
46141,2022-04-28 22:36:00,0.382,0.006,0.0069999999999999,0.309,0.447,0.656,0.31,0.003
46142,2022-04-28 22:37:00,0.36,0.006,0.0069999999999999,0.3,0.434,0.645,0.298,0.003
46143,2022-04-28 22:38:00,0.346,0.005,0.0069999999999999,0.302,0.432,0.619,0.287,0.004
46144,2022-04-28 22:39:00,0.361,0.006,0.0069999999999999,0.296,0.407,0.588,0.303,0.003
46145,2022-04-28 22:40:00,0.341,0.005,0.0069999999999999,0.29,0.4,0.588,0.29,0.003
46146,2022-04-28 22:41:00,0.335,0.005,0.0069999999999999,0.278,0.381,0.567,0.287,0.003
46147,2022-04-28 22:42:00,0.388,0.005,0.0069999999999999,0.307,0.398,0.569,0.318,0.003
46148,2022-04-28 22:43:00,0.345,0.005,0.0069999999999999,0.293,0.384,0.527,0.301,0.002
46149,2022-04-28 22:44:00,0.377,0.005,0.0069999999999999,0.316,0.405,0.56,0.308,0.002
46150,2022-04-28 22:45:00,0.373,0.005,0.0069999999999999,0.289,0.381,0.556,0.305,0.002
46151,2022-04-28 22:46:00,0.411,0.005,0.008,0.316,0.411,0.575,0.334,0.002
46152,2022-04-28 22:47:00,0.421,0.005,0.008,0.325,0.427,0.597,0.331,0.002
46153,2022-04-28 22:48:00,0.41,0.005,0.008,0.313,0.413,0.598,0.325,0.002
46154,2022-04-28 22:49:00,0.412,0.006,0.0069999999999999,0.306,0.4,0.592,0.333,0.002
46155,2022-04-28 22:50:00,0.413,0.006,0.008,0.301,0.406,0.591,0.316,0.002
46156,2022-04-28 22:51:00,0.441,0.006,0.0069999999999999,0.31,0.42,0.601,0.33,0.002
46157,2022-04-28 22:52:00,0.363,0.005,0.0069999999999999,0.256,0.372,0.548,0.299,0.002
46158,2022-04-28 22:53:00,0.404,0.006,0.0069999999999999,0.299,0.408,0.581,0.315,0.002
46159,2022-04-28 22:54:00,0.36,0.004,0.0069999999999999,0.265,0.371,0.545,0.283,0.002
46160,2022-04-28 22:55:00,0.41,0.006,0.008,0.294,0.406,0.601,0.309,0.002
46161,2022-04-28 22:56:00,0.373,0.006,0.0069999999999999,0.261,0.365,0.531,0.271,0.002
46162,2022-04-28 22:57:00,0.404,0.006,0.008,0.268,0.365,0.561,0.3,0.002
46163,2022-04-28 22:58:00,0.356,0.006,0.008,0.273,0.361,0.554,0.288,0.002
46164,2022-04-28 22:59:00,0.385,0.0069999999999999,0.008,0.278,0.382,0.594,0.298,0.002
46165,2022-04-28 23:00:00,0.366,0.006,0.008,0.3,0.401,0.591,0.285,0.002
46166,2022-04-28 23:01:00,0.366,0.006,0.008,0.298,0.41,0.612,0.282,0.002
46167,2022-04-28 23:02:00,0.366,0.006,0.009,0.298,0.405,0.588,0.294,0.002
46168,2022-04-28 23:03:00,0.343,0.0069999999999999,0.009,0.301,0.409,0.594,0.274,0.002
46169,2022-04-28 23:04:00,0.365,0.009,0.01,0.305,0.419,0.601,0.309,0.002
46170,2022-04-28 23:05:00,0.351,0.006,0.01,0.296,0.399,0.586,0.293,0.002
46171,2022-04-28 23:06:00,0.379,0.006,0.01,0.319,0.448,0.636,0.311,0.002
46172,2022-04-28 23:07:00,0.357,0.004,0.009,0.314,0.446,0.608,0.295,0.002
46173,2022-04-28 23:08:00,0.374,0.004,0.008,0.327,0.463,0.619,0.316,0.002
46174,2022-04-28 23:09:00,0.337,0.004,0.008,0.303,0.449,0.599,0.276,0.002
46175,2022-04-28 23:10:00,0.378,0.006,0.008,0.321,0.463,0.642,0.31,0.002
46176,2022-04-28 23:11:00,0.331,0.005,0.008,0.311,0.44,0.599,0.273,0.002
46177,2022-04-28 23:12:00,0.403,0.005,0.008,0.343,0.494,0.661,0.321,0.002
46178,2022-04-28 23:13:00,0.359,0.005,0.008,0.331,0.472,0.63,0.295,0.002
46179,2022-04-28 23:14:00,0.391,0.005,0.008,0.33,0.492,0.651,0.31,0.002
46180,2022-04-28 23:15:00,0.364,0.003,0.008,0.332,0.482,0.63,0.298,0.002
46181,2022-04-28 23:16:00,0.422,0.005,0.008,0.348,0.515,0.677,0.346,0.002
46182,2022-04-28 23:17:00,0.414,0.004,0.008,0.344,0.492,0.675,0.315,0.003
46183,2022-04-28 23:18:00,0.423,0.0069999999999999,0.008,0.355,0.491,0.673,0.317,0.003
46184,2022-04-28 23:19:00,0.468,0.0069999999999999,0.009,0.353,0.519,0.701,0.332,0.003
46185,2022-04-28 23:20:00,0.423,0.006,0.008,0.355,0.542,0.688,0.324,0.003
46186,2022-04-28 23:21:00,0.459,0.006,0.009,0.374,0.546,0.711,0.357,0.003
46187,2022-04-28 23:22:00,0.437,0.008,0.008,0.371,0.544,0.715,0.359,0.003
46188,2022-04-28 23:23:00,0.407,0.008,0.009,0.385,0.56,0.719,0.34,0.003
46189,2022-04-28 23:24:00,0.411,0.008,0.009,0.394,0.567,0.749,0.357,0.003
46190,2022-04-28 23:25:00,0.418,0.008,0.009,0.382,0.564,0.713,0.353,0.003
46191,2022-04-28 23:26:00,0.392,0.006,0.009,0.381,0.548,0.705,0.328,0.003
46192,2022-04-28 23:27:00,0.415,0.0069999999999999,0.009,0.392,0.568,0.716,0.357,0.003
46193,2022-04-28 23:28:00,0.4,0.006,0.009,0.388,0.561,0.723,0.345,0.003
46194,2022-04-28 23:29:00,0.382,0.004,0.009,0.387,0.547,0.698,0.32,0.003
46195,2022-04-28 23:30:00,0.384,0.004,0.009,0.381,0.546,0.675,0.335,0.003
46196,2022-04-28 23:31:00,0.363,0.004,0.009,0.39,0.57,0.683,0.319,0.003
46197,2022-04-28 23:32:00,0.352,0.004,0.008,0.367,0.531,0.647,0.297,0.002
46198,2022-04-28 23:33:00,0.389,0.0069999999999999,0.008,0.375,0.538,0.691,0.32,0.002
46199,2022-04-28 23:34:00,0.343,0.0069999999999999,0.008,0.367,0.507,0.677,0.284,0.002
46200,2022-04-28 23:35:00,0.373,0.0069999999999999,0.009,0.404,0.553,0.727,0.315,0.002
46201,2022-04-28 23:36:00,0.387,0.0069999999999999,0.009,0.382,0.562,0.732,0.319,0.002
46202,2022-04-28 23:37:00,0.381,0.006,0.009,0.381,0.553,0.773,0.31,0.002
46203,2022-04-28 23:38:00,0.407,0.0069999999999999,0.009,0.392,0.567,0.787,0.323,0.003
46204,2022-04-28 23:39:00,0.392,0.006,0.008,0.364,0.533,0.753,0.302,0.002
46205,2022-04-28 23:40:00,0.429,0.0069999999999999,0.008,0.381,0.543,0.741,0.331,0.002
46206,2022-04-28 23:41:00,0.386,0.0069999999999999,0.008,0.351,0.502,0.682,0.29,0.002
46207,2022-04-28 23:42:00,0.418,0.006,0.008,0.376,0.522,0.731,0.333,0.002
46208,2022-04-28 23:43:00,0.384,0.005,0.009,0.371,0.512,0.707,0.305,0.002
46209,2022-04-28 23:44:00,0.386,0.005,0.009,0.385,0.53,0.716,0.313,0.002
46210,2022-04-28 23:45:00,0.413,0.006,0.009,0.384,0.518,0.698,0.31,0.002
46211,2022-04-28 23:46:00,0.391,0.011,0.009,0.371,0.502,0.657,0.293,0.002
46212,2022-04-28 23:47:00,0.429,0.011,0.009,0.378,0.524,0.705,0.314,0.003
46213,2022-04-28 23:48:00,0.364,0.011,0.009,0.366,0.491,0.639,0.281,0.003
46214,2022-04-28 23:49:00,0.401,0.011,0.009,0.396,0.537,0.692,0.299,0.003
46215,2022-04-28 23:50:00,0.364,0.011,0.009,0.38,0.513,0.665,0.277,0.003
46216,2022-04-28 23:51:00,0.36,0.011,0.009,0.373,0.527,0.669,0.28,0.003
46217,2022-04-28 23:52:00,0.36,0.01,0.009,0.379,0.512,0.68,0.28,0.003
46218,2022-04-28 23:53:00,0.365,0.01,0.009,0.369,0.486,0.637,0.279,0.003
46219,2022-04-28 23:54:00,0.363,0.01,0.009,0.368,0.489,0.658,0.277,0.003
46220,2022-04-28 23:55:00,0.344,0.01,0.009,0.343,0.463,0.627,0.271,0.003
46221,2022-04-28 23:56:00,0.38,0.012,0.008,0.374,0.479,0.669,0.312,0.002
46222,2022-04-28 23:57:00,0.346,0.006,0.008,0.335,0.439,0.605,0.283,0.002
46223,2022-04-28 23:58:00,0.394,0.0069999999999999,0.008,0.35,0.478,0.659,0.33,0.002
46224,2022-04-28 23:59:00,0.332,0.0069999999999999,0.008,0.328,0.434,0.609,0.307,0.002
46225,2022-04-29 00:00:00,0.38,0.0069999999999999,0.009,0.335,0.435,0.63,0.324,0.002
46226,2022-04-29 00:01:00,0.365,0.0069999999999999,0.009,0.325,0.423,0.609,0.322,0.002
46227,2022-04-29 00:02:00,0.36,0.0069999999999999,0.009,0.322,0.412,0.607,0.321,0.002
46228,2022-04-29 00:03:00,0.353,0.0069999999999999,0.009,0.293,0.39,0.578,0.313,0.002
46229,2022-04-29 00:04:00,0.366,0.0069999999999999,0.009,0.296,0.396,0.625,0.313,0.002
